AGARIND,2018,f,f,f,f,f,f,t
AGARIND,2019,f,f,f,f,f,f,t
AGARIND,2020,f,f,f,f,f,f,t
AGARIND,2021,f,f,f,f,f,f,t
AGARIND,2022,f,f,f,f,f,f,t
AGARIND,2023,f,f,f,f,f,f,t
AGARWALFT,2020,f,f,f,f,f,f,t
AGARWALFT,2021,f,f,f,f,f,f,t
AGARWALFT,2022,f,f,f,f,f,f,t
AGARWALFT,2023,f,f,f,f,f,f,t
AGI,2012,f,f,f,f,f,f,t
AGI,2013,f,f,f,f,f,f,t
AGI,2014,f,f,f,f,f,f,t
AGI,2015,f,f,f,f,f,f,t
AGI,2016,f,f,f,f,f,f,t
AGI,2017,f,f,f,f,f,f,t
AGI,2018,f,f,f,f,f,f,t
AGI,2019,f,f,f,f,f,f,t
AGI,2020,f,f,f,f,f,f,t
AGI,2021,f,f,f,f,f,f,t
AGI,2022,f,f,f,f,f,f,t
AGI,2023,f,f,f,f,f,f,t
AGNI,2016,f,f,f,f,f,f,t
AGNI,2017,f,f,f,f,f,f,t
AGNI,2019,f,f,f,f,f,f,t
AGNI,2020,f,f,f,f,f,f,t
AGNI,2021,f,f,f,f,f,f,t
AGNI,2022,f,f,f,f,f,f,t
AGNI,2023,f,f,f,f,f,f,t
AGRITECH,2012,t,f,f,f,f,f,t
AGRITECH,2013,t,f,f,f,f,f,t
AGRITECH,2014,t,f,f,f,f,f,t
AGRITECH,2015,t,f,f,f,f,f,t
AGRITECH,2016,t,f,f,f,f,f,t
AGRITECH,2017,t,f,f,f,f,f,t
AGRITECH,2018,t,f,f,f,f,f,t
AGRITECH,2019,t,f,f,f,f,f,t
AGRITECH,2020,t,f,f,f,f,f,t
AGRITECH,2021,t,f,f,f,f,f,t
AGRITECH,2022,t,f,f,f,f,f,t
AGRITECH,2023,t,f,f,f,f,f,t
AGROPHOS,2012,f,f,f,f,f,f,t
AGROPHOS,2013,f,f,f,f,f,f,t
AGROPHOS,2014,f,f,f,f,f,f,t
AGROPHOS,2015,f,f,f,f,f,f,t
AGROPHOS,2016,f,f,f,f,f,f,t
AGROPHOS,2017,f,f,f,f,f,f,t
AGROPHOS,2018,f,f,f,f,f,f,t
AGROPHOS,2019,f,f,f,f,f,f,t
AGROPHOS,2020,f,f,f,f,f,f,t
AGROPHOS,2021,f,f,f,f,f,f,t
AGROPHOS,2022,f,f,f,f,f,f,t
AGROPHOS,2023,f,f,f,f,f,f,t
AGSTRA,2017,t,f,f,f,f,f,t
AGSTRA,2018,t,f,f,f,f,f,t
AGSTRA,2019,t,f,f,f,f,f,t
AGSTRA,2020,t,f,f,f,f,f,t
AGSTRA,2021,t,f,f,f,f,f,t
AGSTRA,2022,t,f,f,f,f,f,t
AGSTRA,2023,t,f,f,f,f,f,t
AGUL,2020,f,f,f,f,f,f,t
AGUL,2021,f,f,f,f,f,f,t
AGUL,2022,f,f,f,f,f,f,t
AGUL,2023,f,f,f,f,f,f,t
AHL,2019,t,t,t,f,f,f,t
AHL,2020,t,t,f,f,f,f,t
AHL,2021,t,t,f,f,f,f,t
AHL,2022,t,t,f,f,f,f,t
AHL,2023,t,t,f,f,f,f,t
AHLADA,2011,f,f,f,f,f,f,t
AHLADA,2012,f,f,f,f,f,f,t
AHLADA,2013,f,f,f,f,f,f,t
AHLADA,2016,f,f,f,f,f,f,t
AHLADA,2017,f,f,f,f,f,f,t
AHLADA,2018,f,f,f,f,f,f,t
AHLADA,2019,f,f,f,f,f,f,t
AHLADA,2020,f,f,f,f,f,f,t
AHLADA,2021,f,f,f,f,f,f,t
AHLADA,2022,f,f,f,f,f,f,t
AHLADA,2023,f,f,f,f,f,f,t
AHLEAST,2012,f,f,f,f,f,f,t
AHLEAST,2013,f,f,f,f,f,f,t
AHLEAST,2014,f,f,f,f,f,f,t
AHLEAST,2015,f,f,f,f,f,f,t
AHLEAST,2016,f,f,f,f,f,f,t
AHLEAST,2017,f,f,f,f,f,f,t
AHLEAST,2018,f,f,f,f,f,f,t
AHLEAST,2019,f,f,f,f,f,f,t
AHLEAST,2020,f,f,f,f,f,f,t
AHLEAST,2021,f,f,f,f,f,f,t
AHLEAST,2022,f,f,f,f,f,f,t
AHLEAST,2023,f,f,f,f,f,f,t
AHLUCONT,2012,f,f,f,f,f,f,t
